Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Report""))",Chrome 115.0.0.0,,,2023-07-26 12:44:38,2023-07-26 12:44:38,0.429s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/span_Book of Accounts""))",Chrome 115.0.0.0,,,2023-07-26 12:44:38,2023-07-26 12:44:39,0.441s,PASSED
"switchToWindowTitle(""AdjustingEntriesDetails"")",Chrome 115.0.0.0,,,2023-07-26 12:44:39,2023-07-26 12:44:39,0.042s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/span_General Ledger""))",Chrome 115.0.0.0,,,2023-07-26 12:44:39,2023-07-26 12:44:39,0.473s,PASSED
"switchToWindowTitle(""AdjustingEntriesDetails"")",Chrome 115.0.0.0,,,2023-07-26 12:44:39,2023-07-26 12:44:39,0.048s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Report_osui-accordion-item__icon osui-a_d9ee91""))",Chrome 115.0.0.0,,,2023-07-26 12:44:39,2023-07-26 12:44:40,0.436s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Utilities""))",Chrome 115.0.0.0,,,2023-07-26 12:44:40,2023-07-26 12:44:41,0.742s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Utilities_1""))",Chrome 115.0.0.0,,,2023-07-26 12:44:41,2023-07-26 12:44:41,0.400s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/span_User Management""))",Chrome 115.0.0.0,,,2023-07-26 12:44:41,2023-07-26 12:44:41,0.433s,PASSED
,,,,,,,
Test Cases/UserManagement,Chrome 115.0.0.0,,,2023-07-26 12:44:41,2023-07-26 12:44:49,7.654s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/div_Utilities""))",Chrome 115.0.0.0,,,2023-07-26 12:44:42,2023-07-26 12:44:43,0.851s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/span_Utilities""))",Chrome 115.0.0.0,,,2023-07-26 12:44:43,2023-07-26 12:44:43,0.430s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/span_User Management""))",Chrome 115.0.0.0,,,2023-07-26 12:44:43,2023-07-26 12:44:44,0.430s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_Action_icon fa fa-plus-square fa-2x""))",Chrome 115.0.0.0,,,2023-07-26 12:44:44,2023-07-26 12:44:45,1.140s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_Force Logout_icon fa fa-times fa-2x""))",Chrome 115.0.0.0,,,2023-07-26 12:44:45,2023-07-26 12:44:45,0.643s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/span_Add User""))",Chrome 115.0.0.0,,,2023-07-26 12:44:45,2023-07-26 12:44:46,0.536s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_User Management Form_icon fa fa-times-cir_4adfb2""))",Chrome 115.0.0.0,,,2023-07-26 12:44:46,2023-07-26 12:44:47,0.654s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/div""))",Chrome 115.0.0.0,,,2023-07-26 12:44:47,2023-07-26 12:44:47,0.557s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/span_Logout""))",Chrome 115.0.0.0,,,2023-07-26 12:44:47,2023-07-26 12:44:48,0.590s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/button_Logout""))",Chrome 115.0.0.0,,,2023-07-26 12:44:48,2023-07-26 12:44:48,0.551s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-07-26 12:44:48,2023-07-26 12:44:49,0.821s,PASSED
