Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"switchToWindowTitle(""AdjustingEntriesDetails"")",Chrome 115.0.0.0,,,2023-07-25 17:22:39,2023-07-25 17:22:39,0.100s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/span_General Ledger""))",Chrome 115.0.0.0,,,2023-07-25 17:22:39,2023-07-25 17:22:40,0.700s,PASSED
"switchToWindowTitle(""AdjustingEntriesDetails"")",Chrome 115.0.0.0,,,2023-07-25 17:22:40,2023-07-25 17:22:40,0.094s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Report_osui-accordion-item__icon osui-a_d9ee91""))",Chrome 115.0.0.0,,,2023-07-25 17:22:40,2023-07-25 17:22:40,0.657s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Utilities""))",Chrome 115.0.0.0,,,2023-07-25 17:22:40,2023-07-25 17:22:41,0.814s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/div_Utilities_1""))",Chrome 115.0.0.0,,,2023-07-25 17:22:41,2023-07-25 17:22:42,0.666s,PASSED
"click(findTestObject(""Object Repository/Manage Roles/Page_AdjustingEntriesDetails/span_User Management""))",Chrome 115.0.0.0,,,2023-07-25 17:22:42,2023-07-25 17:22:43,0.718s,PASSED
,,,,,,,
Test Cases/UserManagement,Chrome 115.0.0.0,,,2023-07-25 17:22:43,2023-07-25 17:22:52,9.583s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/div_Utilities""))",Chrome 115.0.0.0,,,2023-07-25 17:22:44,2023-07-25 17:22:44,0.604s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/span_Utilities""))",Chrome 115.0.0.0,,,2023-07-25 17:22:44,2023-07-25 17:22:45,0.576s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Home Page/span_User Management""))",Chrome 115.0.0.0,,,2023-07-25 17:22:45,2023-07-25 17:22:46,0.634s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_Action_icon fa fa-plus-square fa-2x""))",Chrome 115.0.0.0,,,2023-07-25 17:22:46,2023-07-25 17:22:47,1.291s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_Force Logout_icon fa fa-times fa-2x""))",Chrome 115.0.0.0,,,2023-07-25 17:22:47,2023-07-25 17:22:48,0.672s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/span_Add User""))",Chrome 115.0.0.0,,,2023-07-25 17:22:48,2023-07-25 17:22:48,0.697s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/i_User Management Form_icon fa fa-times-cir_4adfb2""))",Chrome 115.0.0.0,,,2023-07-25 17:22:48,2023-07-25 17:22:49,0.703s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/div""))",Chrome 115.0.0.0,,,2023-07-25 17:22:49,2023-07-25 17:22:50,0.682s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/span_Logout""))",Chrome 115.0.0.0,,,2023-07-25 17:22:50,2023-07-25 17:22:50,0.762s,PASSED
"click(findTestObject(""Object Repository/Users Management/New Folder/Page_Manage User/button_Logout""))",Chrome 115.0.0.0,,,2023-07-25 17:22:50,2023-07-25 17:22:51,0.680s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-07-25 17:22:51,2023-07-25 17:22:52,1.019s,PASSED
